9954912	29447358	{}
9954912	544652953	{}
9954912	67727882	{}
9954912	393051745	{}
9954912	146499018	{}
9954912	816653	{}
9954912	148593548	{}
9954912	400579091	{}
9954912	14060968	{}
9954912	150645517	{}
9954912	208041200	{}
9954912	27516672	{}
9954912	42850134	{}
9954912	117130608	{}
9954912	15973392	{}
9954912	31292265	{}
9954912	62000272	{}
9954912	296952108	{}
9954912	17435044	{}
9954912	55729274	{}
9954912	59157393	{}
9954912	64228568	{}
9954912	90961345	{}
9954912	27663329	{}
9954912	172477586	{}
9954912	405996527	{}
9954912	26928955	{}
9954912	228769818	{}
9954912	62607297	{}
9954912	23906805	{}
9954912	101294519	{}
9954912	284343729	{}
9954912	101896306	{}
9954912	280568289	{}
9954912	165542382	{}
9954912	86138712	{}
9954912	15951068	{}
9954912	15067478	{}
9954912	57015564	{}
9954912	220964398	{}
9954912	107803742	{}
9954912	20212130	{}
9954912	46671396	{}
9954912	18238427	{}
9954912	581294183	{}
9954912	89526285	{}
9954912	58522613	{}
9954912	59010637	{}
9954912	41774468	{}
9954912	229592425	{}
9954912	226577620	{}
9954912	22501052	{}
9954912	116324294	{}
9954912	183137262	{}
9954912	184454126	{}
9954912	334792558	{}
9954912	47373232	{}
9954912	326627850	{}
9954912	47986737	{}
9954912	148801400	{}
9954912	169128936	{}
9954912	191891492	{}
9954912	31438923	{}
9954912	19478383	{}
9954912	21540725	{}
9954912	18997715	{}
9954912	113509194	{}
9954912	197455385	{}
9954912	451090865	{}
9954912	312454424	{}
9954912	340489094	{}
9954912	76545844	{}
9954912	146849104	{}
9954912	58130365	{}
9954912	3040871	{}
9954912	15049365	{}
9954912	174027585	{}
9954912	63814370	{}
9954912	575375362	{}
9954912	32355144	{}
9954912	19606528	{}
9954912	17044207	{}
9954912	342984175	{}
9954912	418859846	{}
9954912	241583127	{}
9954912	238786214	{}
9954912	101896529	{}
9954912	21770611	{}
9954912	263884264	{}
9954912	5120691	{}
9954912	16405372	{}
9954912	384905254	{}
9954912	182828968	{}
9954912	46038835	{}
9954912	271993068	{}
9954912	91003273	{}
9954912	16689293	{}
9954912	16679681	{}
9954912	318789980	{}
9954912	53986273	{}
9954912	37977291	{}
9954912	114836490	{}
9954912	253336018	{}
9954912	115099953	{}
9954912	74205807	{}
9954912	4898091	{}
9954912	90651763	{}
9954912	20657236	{}
9954912	233407095	{}
9954912	13688892	{}
9954912	21764343	{}
9954912	116763916	{}
9954912	543679027	{}
9954912	198913269	{}
9954912	11342502	{}
9954912	212853504	{}
9954912	65404631	{}
9954912	201295507	{}
9954912	231266098	{}
9954912	15119529	{}
9954912	282791905	{}
9954912	140118545	{}
9954912	19075548	{}
9954912	58929671	{}
9954912	329964145	{}
9954912	475389078	{}
9954912	25989013	{}
9954912	62530556	{}
9954912	573880682	{}
9954912	352420145	{}
9954912	63551766	{}
9954912	64241189	{}
9954912	197473435	{}
9954912	52926222	{}
9954912	206317539	{}
9954912	153811717	{}
9954912	18083519	{}
9954912	637182985	{}
9954912	114795066	{}
9954912	18539194	{}
9954912	71290695	{}
9954912	317951372	{}
9954912	18110979	{}
9954912	13623532	{}
9954912	57393661	{}
9954912	1652541	{}
9954912	63773869	{}
9954912	19316226	{}
9954912	107522111	{}
9954912	221068485	{}
9954912	140423935	{}
9954912	271250823	{}
9954912	55009164	{}
9954912	717248514	{}
9954912	14800270	{}
9954912	107162264	{}
9954912	622098575	{}
9954912	6976792	{}
9954912	337727248	{}
9954912	114796322	{}
9954912	39376212	{}
9954912	414045783	{}
9954912	96616418	{}
9954912	626148031	{}
9954912	58678130	{}
9954912	18036441	{}
9954912	68711016	{}
9954912	35415477	{}
9954912	72558072	{}
9954912	41672821	{}
9954912	39253472	{}
9954912	225445834	{}
9954912	2195241	{}
9954912	165233566	{}
9954912	28931826	{}
9954912	16689804	{}
9954912	216436927	{}
9954912	85861265	{}
9954912	15911597	{}
9954912	10725792	{}
9954912	132330029	{}
9954912	17004618	{}
9954912	15308469	{}
9954912	91553260	{}
9954912	19863164	{}
9954912	508097690	{}
9954912	503515113	{}
9954912	250501041	{}
9954912	294160262	{}
9954912	375668090	{}
9954912	65128297	{}
9954912	76080332	{}
9954912	84369035	{}
9954912	211093750	{}
9954912	373114784	{}
9954912	419781178	{}
9954912	224400256	{}
9954912	51241574	{}
9954912	17539739	{}
9954912	312223970	{}
9954912	288402396	{}
9954912	18622869	{}
9954912	525422975	{}
9954912	9994932	{}
9954912	185748219	{}
9954912	51597098	{}
9954912	81163252	{}
9954912	51326671	{}
9954912	35777877	{}
9954912	162131117	{}
9954912	364486614	{}
9954912	31031571	{}
9954912	19616718	{}
9954912	115911638	{}
9954912	144237944	{}
9954912	305588032	{}
9954912	103013348	{}
9954912	62873331	{}
9954912	16681542	{}
9954912	3222731	{}
9954912	297081267	{}
9954912	37564255	{}
9954912	27015055	{}
9954912	424642818	{}
9954912	226306344	{}
9954912	29725730	{}
9954912	19621110	{}
9954912	180554433	{}
9954912	226664877	{}
9954912	19915362	{}
9954912	14363297	{}
9954912	156149683	{}
9954912	13925362	{}
9954912	61781260	{}
9954912	20865979	{}
9954912	82867291	{}
9954912	9576402	{}
9954912	169288525	{}
9954912	13881902	{}
9954912	505194953	{}
9954912	177507079	{}
9954912	19683378	{}
9954912	223670784	{}
9954912	22685638	{}
9954912	218766387	{}
9954912	215435356	{}
9954912	362906763	{}
9954912	11061482	{}
9954912	229935065	{}
9954912	107451455	{}
9954912	87818409	{}
9954912	118993079	{}
9954912	17377957	{}
9954912	54212456	{}
9954912	44344561	{}
9954912	65645543	{}
9954912	14638581	{}
9954912	107225267	{}
9954912	27247847	{}
9954912	635086810	{}
9954912	455178969	{}
9954912	164426316	{}
9954912	122131132	{}
9954912	44515740	{}
9954912	246790427	{}
9954912	429879939	{}
9954912	122265201	{}
9954912	34714088	{}
9954912	41861503	{}
9954912	173344301	{}
9954912	21786831	{}
9954912	263014197	{}
9954912	752999208	{}
9954912	626057613	{}
9954912	68569413	{}
9954912	167573005	{}
9954912	5988062	{}
9954912	214156282	{}
9954912	20609518	{}
9954912	16004789	{}
9954912	67217568	{}
9954912	282112840	{}
9954912	18929090	{}
9954912	25891136	{}
9954912	5746452	{}
9954912	150781410	{}
9954912	12466912	{}
9954912	231830994	{}
9954912	269950987	{}
9954912	243506822	{}
9954912	610278356	{}
9954912	75069067	{}
9954912	15245176	{}
9954912	88631329	{}
9954912	154158378	{}
9954912	153053917	{}
9954912	112142275	{}
9954912	36683668	{}
9954912	52089472	{}
9954912	50393960	{}
9954912	42358250	{}
9954912	22747624	{}
9954912	17006157	{}
9954912	37089171	{}
9954912	110729352	{}
9954912	626410789	{}
9954912	119021746	{}
9954912	99194616	{}
9954912	331816614	{}
9954912	17919269	{}
9954912	22981339	{}
9954912	785413580	{}
9954912	17567533	{}
9954912	52541153	{}
9954912	213621661	{}
9954912	93806648	{}
9954912	140583083	{}
9954912	18741891	{}
9954912	76386268	{}
9954912	16243405	{}
9954912	96250281	{}
9954912	630736816	{}
9954912	34465914	{}
9954912	59161306	{}
9954912	71599800	{}
9954912	89138695	{}
9954912	44873497	{}
9954912	14677919	{}
9954912	48693594	{}
9954912	151090798	{}
9954912	17232815	{}
9954912	169799009	{}
9954912	33790745	{}
9954912	114795734	{}
9954912	120118935	{}
9954912	298054431	{}
9954912	37538306	{}
9954912	15147042	{}
9954912	60754778	{}
9954912	172698693	{}
9954912	59179487	{}
9954912	53406228	{}
9954912	54034597	{}
9954912	293019559	{}
9954912	45573874	{}
9954912	180392755	{}
9954912	32175189	{}
9954912	12087662	{}
9954912	273393997	{}
9954912	20594284	{}
9954912	26643914	{}
9954912	245424983	{}
9954912	605420281	{}
9954912	177316465	{}
9954912	36412963	{}
9954912	16800811	{}
9954912	326945495	{}
9954912	144594354	{}
9954912	424774915	{}
9954912	62186451	{}
9954912	90088600	{}
9954912	92827196	{}
9954912	21443773	{}
9954912	102954165	{}
9954912	211220327	{}
9954912	20437286	{}
9954912	219832995	{}
9954912	39203045	{}
9954912	106833076	{}
9954912	7769322	{}
9954912	161801527	{}
9954912	17207024	{}
9954912	71381397	{}
9954912	17899109	{}
9954912	64498695	{}
9954912	298549189	{}
9954912	222311661	{}
9954912	429105093	{}
9954912	80669686	{}
9954912	756218131	{}
9954912	40789720	{}
9954912	32754385	{}
9954912	331230485	{}
9954912	15224403	{}
9954912	61374260	{}
9954912	62942402	{}
9954912	163117338	{}
9954912	29805616	{}
9954912	38002872	{}
9954912	185397767	{}
9954912	263141579	{}
9954912	102813519	{}
9954912	112728387	{}
9954912	102217430	{}
9954912	41967463	{}
9954912	54943340	{}
9954912	67617894	{}
9954912	102061279	{}
9954912	273065699	{}
9954912	176273714	{}
9954912	28574873	{}
9954912	44990764	{}
9954912	82950178	{}
9954912	17955376	{}
9954912	820589580	{}
9954912	308188321	{}
9954912	275044930	{}
9954912	360109625	{}
9954912	61022596	{}
9954912	50484068	{}
9954912	150659653	{}
9954912	93268716	{}
9954912	123745861	{}
9954912	143104472	{}
9954912	22758628	{}
9954912	55113379	{}
9954912	267750659	{}
9954912	109441750	{}
9954912	13520792	{}
9954912	343644983	{}
9954912	21318607	{}
9954912	164691705	{}
9954912	31808468	{}
9954912	66468564	{}
9954912	174991012	{}
9954912	63261171	{}
9954912	126074985	{}
9954912	105887517	{}
9954912	121911226	{}
9954912	813286	{}
9954912	272972618	{}
9954912	5911982	{}
9954912	27855409	{}
9954912	54901785	{}
9954912	14973408	{}
9954912	60952120	{}
9954912	538427512	{}
9954912	37701975	{}
9954912	157128883	{}
9954912	14072588	{}
9954912	12815132	{}
9954912	121886810	{}
9954912	14159148	{}
9954912	90699503	{}
9954912	555979924	{}
9954912	8880632	{}
9954912	239546207	{}
9954912	55454497	{}
9954912	112471133	{}
9954912	53409935	{}
9954912	83259753	{}
9954912	17002555	{}
9954912	10816122	{}
9954912	123565032	{}
9954912	47770911	{}
9954912	44169939	{}
9954912	6792632	{}
9954912	772379148	{}
9954912	591213029	{}
9954912	351199484	{}
9954912	29446680	{}
9954912	376388445	{}
9954912	30913636	{}
9954912	65668842	{}
9954912	274687652	{}
9954912	38500966	{}
9954912	17843439	{}
9954912	18248645	{}
9954912	56006912	{}
9954912	65431708	{}
9954912	179436307	{}
9954912	573305237	{}
9954912	33884545	{}
9954912	153934402	{}
9954912	262861371	{}
9954912	262872637	{}
9954912	78995896	{}
9954912	257108582	{}
9954912	148844867	{}
9954912	57099132	{}
9954912	141758206	{}
9954912	14379715	{}
9954912	23857435	{}
9954912	61492606	{}
9954912	21248182	{}
9954912	250096948	{}
9954912	14113935	{}
9954912	171996976	{}
9954912	63728203	{}
9954912	140114710	{}
9954912	12303932	{}
9954912	167162767	{}
9954912	117928875	{}
9954912	67483239	{}
9954912	84067065	{}
9954912	91176983	{}
9954912	14642816	{}
9954912	59110488	{}
9954912	14434011	{}
9954912	14388487	{}
9954912	118251212	{}
9954912	12167942	{}
9954912	189239945	{}
9954912	19534873	{}
9954912	267281424	{}
9954912	6911662	{}
9954912	16392202	{}
9954912	88819943	{}
9954912	750106602	{}
9954912	64924975	{}
9954912	29222150	{}
9954912	58546072	{}
9954912	372470350	{}
9954912	201413739	{}
9954912	122120766	{}
9954912	318887578	{}
9954912	65531694	{}
9954912	71849134	{}
9954912	7909072	{}
9954912	197797185	{}
9954912	64499592	{}
9954912	59145115	{}
9954912	74820540	{}
9954912	555147259	{}
9954912	3901441	{}
9954912	16296332	{}
9954912	340492168	{}
9954912	36470321	{}
9954912	148107861	{}
9954912	20437704	{}
9954912	55002270	{}
9954912	33928370	{}
9954912	65445392	{}
9954912	36484307	{}
9954912	59238436	{}
9954912	368946094	{}
9954912	93769859	{}
9954912	15270027	{}
9954912	30219958	{}
9954912	720698521	{}
9954912	58659078	{}
9954912	14212577	{}
9954912	105898085	{}
9954912	59507002	{}
9954912	143564855	{}
9954912	48855325	{}
9954912	2994961	{}
9954912	58995323	{}
9954912	5175311	{}
9954912	52388378	{}
9954912	181330971	{}
9954912	180505807	{}
9954912	74627743	{}
9954912	18105401	{}
9954912	19506790	{}
9954912	363036798	{}
9954912	37965578	{}
9954912	13982132	{}
9954912	120665900	{}
9954912	171733309	{}
9954912	90227660	{}
9954912	4940641	{}
9954912	632259254	{}
9954912	8453452	{}
9954912	15473958	{}
9954912	386182764	{}
9954912	63956574	{}
9954912	19704432	{}
9954912	73706938	{}
9954912	19471838	{}
9954912	63603783	{}
9954912	71358663	{}
9954912	35627489	{}
9954912	272566480	{}
9954912	87769317	{}
9954912	191675244	{}
9954912	107779378	{}
9954912	52180914	{}
9954912	47899727	{}
9954912	60912608	{}
9954912	623318047	{}
9954912	14293310	{}
9954912	32267573	{}
9954912	58808037	{}
9954912	240237353	{}
9954912	163558715	{}
9954912	619803770	{}
9954912	72151996	{}
9954912	19918047	{}
9954912	282280747	{}
9954912	72600776	{}
9954912	86364947	{}
9954912	59215690	{}
9954912	19178463	{}
9954912	26713540	{}
9954912	22255654	{}
9954912	373915171	{}
9954912	128599139	{}
9954912	16664681	{}
9954912	280605502	{}
9954912	16193496	{}
9954912	58044665	{}
9954912	22526513	{}
9954912	98677165	{}
9954912	14511951	{}
9954912	172084636	{}
9954912	239702926	{}
9954912	46282175	{}
9954912	109602041	{}
9954912	33055927	{}
9954912	92804813	{}
9954912	44980318	{}
9954912	33881434	{}
9954912	34719119	{}
9954912	42937124	{}
9954912	128880945	{}
9954912	117630247	{}
9954912	95668275	{}
9954912	370239609	{}
9954912	303009575	{}
9954912	246350768	{}
9954912	21238299	{}
9954912	327091962	{}
9954912	20551303	{}
9954912	227103277	{}
9954912	91264050	{}
9954912	69105203	{}
9954912	376740606	{}
9954912	33838201	{}
9954912	106273272	{}
9954912	87798068	{}
9954912	234903540	{}
9954912	201882918	{}
9954912	99949871	{}
9954912	116795320	{}
9954912	158135525	{}
9954912	248823743	{}
9954912	48737760	{}
9954912	18491626	{}
9954912	155249926	{}
9954912	51629363	{}
9954912	17137628	{}
9954912	14526093	{}
9954912	252363675	{}
9954912	167965318	{}
9954912	23544596	{}
9954912	151242944	{}
9954912	14073057	{}
9954912	24645902	{}
9954912	121832563	{}
9954912	47356178	{}
9954912	115097756	{}
9954912	34974402	{}
9954912	114792269	{}
9954912	305018584	{}
9954912	7668952	{}
9954912	197463159	{}
9954912	258371698	{}
9954912	47780313	{}
9954912	84944278	{}
9954912	51200175	{}
9954912	266707520	{}
9954912	128383836	{}
9954912	371588520	{}
9954912	65417014	{}
9954912	226420417	{}
9954912	35773039	{}
9954912	243291022	{}
9954912	23702106	{}
9954912	134905386	{}
9954912	16566825	{}
9954912	15526602	{}
9954912	31023263	{}
9954912	5392522	{}
9954912	197607452	{}
9954912	551385977	{}
9954912	293042378	{}
9954912	807095	{}
9954912	15268600	{}
9954912	581794927	{}
9954912	57412831	{}
9954912	102700680	{}
9954912	12098842	{}
9954912	112431151	{}
9954912	14749606	{}
9954912	96016750	{}
9954912	113745340	{}
9954912	207321671	{}
9954912	45464538	{}
9954912	14079728	{}
9954912	20032100	{}
9954912	723601728	{}
9954912	346440358	{}
9954912	57443624	{}
9954912	20214495	{}
9954912	155337997	{}
9954912	24743656	{}
9954912	274105912	{}
9954912	20536157	{}
9954912	16870421	{}
9954912	227236313	{}
9954912	245830415	{}
9954912	291926120	{}
9954912	70466678	{}
9954912	131201977	{}
9954912	67024369	{}
9954912	726204756	{}
9954912	47795744	{}
9954912	73428007	{}
9954912	241130959	{}
9954912	58605618	{}
9954912	102113425	{}
9954912	35321993	{}
9954912	27440712	{}
9954912	161497318	{}
9954912	182485901	{}
9954912	14455054	{}
9954912	309567649	{}
9954912	132005200	{}
9954912	18298859	{}
9954912	20542393	{}
9954912	20801548	{}
9954912	171619651	{}
9954912	16463587	{}
9954912	104237736	{}
9954912	180330332	{}
9954912	17579312	{}
9954912	47439200	{}
9954912	9354072	{}
9954912	37826174	{}
9954912	316901040	{}
9954912	63805938	{}
9954912	373998173	{}
9954912	264220902	{}
9954912	82763191	{}
9954912	553148213	{}
9954912	14378113	{}
9954912	11373242	{}
9954912	48747680	{}
9954912	16218971	{}
9954912	30061192	{}
9954912	137599669	{}
9954912	24978242	{}
9954912	15164565	{}
9954912	124087958	{}
9954912	229837024	{}
9954912	357915802	{}
9954912	360106078	{}
9954912	42102939	{}
9954912	146087611	{}
9954912	71090703	{}
9954912	13451802	{}
9954912	202829020	{}
9954912	46149982	{}
9954912	33662892	{}
9954912	273192936	{}
9954912	90714437	{}
9954912	140989576	{}
9954912	17005077	{}
9954912	789835554	{}
9954912	64001425	{}
9954912	319490662	{}
9954912	135264156	{}
9954912	169727339	{}
9954912	14173315	{}
9954912	253558978	{}
9954912	163620089	{}
14139554	166717429	{}
14139554	15134782	{}
14139554	71290695	{}
14139554	63267548	{}
14139554	219980984	{}
14139554	14095539	{}
14139554	15492359	{}
14139554	13982132	{}
14139554	13072452	{}
14139554	287840175	{}
14139554	132021364	{}
14139554	21696301	{}
14139554	138365613	{}
14139554	57856420	{}
14139554	15473958	{}
14139554	36823	{}
14139554	386182764	{}
14139554	16665197	{}
14139554	53902478	{}
14139554	5502392	{}
14139554	460488589	{}
14139554	33423	{}
14139554	238055076	{}
14139554	35745514	{}
14139554	163362644	{}
14139554	415017427	{}
14139554	215301681	{}
14139554	1589691	{}
14139554	166345081	{}
14139554	168507487	{}
14139554	29002666	{}
14139554	100250883	{}
14139554	93342422	{}
14139554	3839	{}
14139554	15948437	{}
14139554	3080761	{}
14139554	59977104	{}
14139554	41645128	{}
14139554	24205486	{}
14139554	14140826	{}
14139554	66735248	{}
14139554	96271001	{}
14139554	18298859	{}
14139554	26447444	{}
14139554	13568892	{}
14139554	17032014	{}
14139554	394951280	{}
14139554	59215690	{}
14139554	16510776	{}
14139554	508097690	{}
14139554	39623090	{}
14139554	5037541	{}
14139554	793926	{}
14139554	16843163	{}
14139554	71550681	{}
14139554	15804231	{}
14139554	5637652	{}
14139554	15739966	{}
14139554	8414132	{}
14139554	105836355	{}
14139554	91875878	{}
14139554	12068712	{}
14139554	76080332	{}
14139554	244616510	{}
14139554	136228849	{}
14139554	14366976	{}
14139554	31982847	{}
14139554	48473302	{}
14139554	273065699	{}
14139554	824211	{}
14139554	143130900	{}
14139554	176273714	{}
14139554	63000869	{}
14139554	5082391	{}
14139554	39862040	{}
14139554	74594552	{}
14139554	972651	{}
14139554	14799261	{}
14139554	51597098	{}
14139554	398065277	{}
14139554	179599156	{}
14139554	14984090	{}
14139554	32309773	{}
14139554	51326671	{}
14139554	10855542	{}
14139554	17801384	{}
14139554	332453347	{}
14139554	14374649	{}
14139554	149827409	{}
14139554	475389078	{}
14139554	51750033	{}
14139554	10876852	{}
14139554	70256412	{}
14139554	88960070	{}
14139554	71329477	{}
14139554	84351228	{}
14139554	12591	{}
14139554	73981088	{}
14139554	233631354	{}
14139554	7470932	{}
14139554	364528766	{}
14139554	46529156	{}
14139554	3021611	{}
14139554	380570413	{}
14139554	193146174	{}
14139554	18660159	{}
14139554	9912742	{}
14139554	5911982	{}
14139554	11518842	{}
14139554	27855409	{}
14139554	326955147	{}
14139554	91204699	{}
14139554	66665024	{}
14139554	9720292	{}
14139554	19882029	{}
14139554	32602223	{}
14139554	7575932	{}
14139554	58943303	{}
14139554	22234861	{}
14139554	20594284	{}
14139554	44439507	{}
14139554	122159214	{}
14139554	7161172	{}
14139554	197401382	{}
14139554	14664315	{}
14139554	397689316	{}
14139554	19706271	{}
14139554	7282592	{}
14139554	6999142	{}
14139554	37240196	{}
14139554	14095831	{}
14139554	32891490	{}
14139554	20212130	{}
14139554	169551542	{}
14139554	24149232	{}
14139554	32957126	{}
14139554	17446241	{}
14139554	32911953	{}
14139554	10429392	{}
14139554	9206682	{}
14139554	15414807	{}
14139554	51200175	{}
14139554	118481855	{}
14139554	740983	{}
14139554	60470368	{}
14139554	14434070	{}
14139554	57107167	{}
14139554	83259753	{}
14139554	106852421	{}
14139554	19881436	{}
14139554	11061482	{}
14139554	16891384	{}
14139554	2976971	{}
14139554	107813398	{}
14139554	434511852	{}
14139554	17194296	{}
14139554	79561131	{}
14139554	14335498	{}
14139554	43152737	{}
14139554	91915215	{}
14139554	5871252	{}
14139554	6792632	{}
14139554	115763683	{}
14139554	18148305	{}
14139554	60642052	{}
14139554	2384071	{}
14139554	15143478	{}
14139554	1671811	{}
14139554	1585	{}
14139554	19356923	{}
14139554	808627	{}
14139554	18318677	{}
14139554	16670665	{}
14139554	61133	{}
14139554	161074782	{}
14139554	2511921	{}
14139554	14561327	{}
14139554	43494050	{}
14139554	53594117	{}
14139554	1835411	{}
14139554	18345210	{}
14139554	238287090	{}
14139554	33362526	{}
14139554	31920143	{}
14139554	398766475	{}
14139554	35432643	{}
14139554	523510988	{}
14139554	59730015	{}
14139554	807891	{}
14139554	114484893	{}
14139554	81213269	{}
14139554	193483681	{}
14139554	437358252	{}
14139554	112431151	{}
14139554	144594354	{}
14139554	37701975	{}
14139554	5252591	{}
14139554	14184643	{}
14139554	20650784	{}
14139554	67109600	{}
14139554	20609518	{}
14139554	8620452	{}
14139554	32718488	{}
14139554	13812642	{}
14139554	70264861	{}
14139554	43108802	{}
14139554	72567109	{}
14139554	114008937	{}
14139554	243346654	{}
14139554	117630247	{}
14139554	10422512	{}
14139554	14244139	{}
14139554	19688285	{}
14139554	8889952	{}
14139554	123338741	{}
14139554	39617824	{}
14139554	816653	{}
14139554	10054202	{}
14139554	633	{}
14139554	11132462	{}
14139554	11553482	{}
14139554	9468992	{}
14139554	220145170	{}
14139554	13348	{}
14139554	37977291	{}
14139554	58967234	{}
14139554	14717608	{}
14139554	220964398	{}
14139554	75014547	{}
14139554	37979392	{}
14139554	17503180	{}
14139554	683113	{}
14139554	15407324	{}
14139554	29222150	{}
14139554	35287387	{}
14139554	19010345	{}
14139554	57776965	{}
14139554	19471838	{}
14139554	22938914	{}
14139554	12454882	{}
14139554	4641021	{}
14139554	14749606	{}
14139554	768197	{}
14139554	8789172	{}
14139554	88819943	{}
14139554	32732001	{}
14139554	15808647	{}
14139554	18322451	{}
14139554	1235931	{}
14139554	17997789	{}
14139554	9580752	{}
14139554	31141755	{}
14139554	7112242	{}
14139554	930061	{}
14139554	9193662	{}
14139554	41583714	{}
14139554	17619336	{}
14139554	20536157	{}
14139554	386778669	{}
14139554	79335092	{}
14139554	337542243	{}
14139554	17093617	{}
14139554	38797831	{}
14139554	46131106	{}
14139554	9360242	{}
14139554	32929538	{}
14139554	480770126	{}
14139554	15595963	{}
14139554	398869184	{}
14139554	58659078	{}
14139554	96968351	{}
14139554	66284827	{}
14139554	96623069	{}
14139554	709313	{}
14139554	28329178	{}
14139554	2994961	{}
14139554	9379462	{}
14139554	55741820	{}
14139554	20650558	{}
14139554	33790745	{}
14139554	64818841	{}
14139554	5455082	{}
14139554	275102395	{}
34359402	50692521	{}
34359402	20554523	{}
34359402	148390414	{}
34359402	166137084	{}
34359402	61405864	{}
34359402	13162372	{}
34359402	56768717	{}
34359402	57147772	{}
34359402	64416034	{}
34359402	66847004	{}
34359402	33661490	{}
34359402	38276188	{}
34359402	274240290	{}
34359402	187342895	{}
34359402	105231326	{}
34359402	85829107	{}
34359402	110894660	{}
34359402	14761795	{}
34359402	125456991	{}
34359402	111685242	{}
34359402	70517683	{}
34359402	189025051	{}
34359402	635046300	{}
34359402	83695181	{}
34359402	91209481	{}
34359402	91081583	{}
34359402	56883292	{}
34359402	104743629	{}
34359402	15920721	{}
34359402	18273718	{}
34359402	43322125	{}
34359402	8753982	{}
34359402	15192063	{}
34359402	140253583	{}
34359402	186661014	{}
34359402	102177215	{}
34359402	14283389	{}
34359402	204172518	{}
34359402	40114368	{}
34359402	37850765	{}
34359402	19067715	{}
34359402	293863770	{}
34359402	36166155	{}
34359402	87593174	{}
34359402	6297472	{}
34359402	22484546	{}
34359402	198630432	{}
34359402	165164616	{}
34359402	345612246	{}
34359402	14050799	{}
34359402	103030985	{}
34359402	120426738	{}
34359402	159999798	{}
34359402	83808414	{}
34359402	972651	{}
34359402	14147992	{}
34359402	61492606	{}
34359402	71931500	{}
34359402	335439320	{}
34359402	103883743	{}
34359402	44055326	{}
34359402	163281459	{}
34359402	127120494	{}
34359402	340048495	{}
